Fecha,Temporada,Equipo2,Equipo1
8/05/1994,1993-1994,Albacete,Sevilla
8/05/1994,1993-1994,Racing de Santander,Tenerife
8/05/1994,1993-1994,Valladolid,Valencia
3/09/1994,1994-1995,Real Madrid,Sevilla
4/09/1994,1994-1995,Celta de Vigo,Albacete
4/09/1994,1994-1995,Deportivo de La Coruña,Athletic Club
4/09/1994,1994-1995,Valencia,Atlético de Madrid
4/09/1994,1994-1995,Real Sociedad,Compostela
4/09/1994,1994-1995,Oviedo,Español
4/09/1994,1994-1995,Barcelona,Sporting de Gijón
4/09/1994,1994-1995,Betis,Logroñés
4/09/1994,1994-1995,Valladolid,Racing de Santander
4/09/1994,1994-1995,Tenerife,Zaragoza
10/09/1994,1994-1995,Racing de Santander,Barcelona
10/09/1994,1994-1995,Athletic Club,Celta de Vigo
10/09/1994,1994-1995,Sporting de Gijón,Deportivo de La Coruña
10/09/1994,1994-1995,Logroñés,Real Madrid
10/09/1994,1994-1995,Atlético de Madrid,Tenerife
11/09/1994,1994-1995,Albacete,Betis
11/09/1994,1994-1995,Zaragoza,Real Sociedad
11/09/1994,1994-1995,Compostela,Oviedo
11/09/1994,1994-1995,Sevilla,Valencia
11/09/1994,1994-1995,Español,Valladolid
17/09/1994,1994-1995,Barcelona,Español
17/09/1994,1994-1995,Tenerife,Valencia
18/09/1994,1994-1995,Real Madrid,Albacete
18/09/1994,1994-1995,Betis,Athletic Club
18/09/1994,1994-1995,Real Sociedad,Atlético de Madrid
18/09/1994,1994-1995,Valladolid,Compostela
18/09/1994,1994-1995,Celta de Vigo,Sporting de Gijón
18/09/1994,1994-1995,Deportivo de La Coruña,Racing de Santander
18/09/1994,1994-1995,Logroñés,Sevilla
18/09/1994,1994-1995,Oviedo,Zaragoza
24/09/1994,1994-1995,Compostela,Barcelona
24/09/1994,1994-1995,Español,Deportivo de La Coruña
24/09/1994,1994-1995,Albacete,Logroñés
24/09/1994,1994-1995,Athletic Club,Real Madrid
24/09/1994,1994-1995,Zaragoza,Valladolid
25/09/1994,1994-1995,Sporting de Gijón,Betis
25/09/1994,1994-1995,Racing de Santander,Celta de Vigo
25/09/1994,1994-1995,Valencia,Real Sociedad
25/09/1994,1994-1995,Atlético de Madrid,Oviedo
25/09/1994,1994-1995,Sevilla,Tenerife
1/10/1994,1994-1995,Deportivo de La Coruña,Compostela
1/10/1994,1994-1995,Oviedo,Valencia
2/10/1994,1994-1995,Logroñés,Athletic Club
2/10/1994,1994-1995,Valladolid,Atlético de Madrid
2/10/1994,1994-1995,Celta de Vigo,Español
2/10/1994,1994-1995,Real Madrid,Sporting de Gijón
2/10/1994,1994-1995,Betis,Racing de Santander
2/10/1994,1994-1995,Albacete,Sevilla
2/10/1994,1994-1995,Real Sociedad,Tenerife
2/10/1994,1994-1995,Barcelona,Zaragoza
8/10/1994,1994-1995,Atlético de Madrid,Barcelona
9/10/1994,1994-1995,Athletic Club,Albacete
9/10/1994,1994-1995,Español,Betis
9/10/1994,1994-1995,Compostela,Celta de Vigo
9/10/1994,1994-1995,Zaragoza,Deportivo de La Coruña
9/10/1994,1994-1995,Sporting de Gijón,Logroñés
9/10/1994,1994-1995,Sevilla,Real Sociedad
9/10/1994,1994-1995,Racing de Santander,Real Madrid
9/10/1994,1994-1995,Tenerife,Oviedo
9/10/1994,1994-1995,Valencia,Valladolid
15/10/1994,1994-1995,Deportivo de La Coruña,Atlético de Madrid
15/10/1994,1994-1995,Real Madrid,Español
15/10/1994,1994-1995,Athletic Club,Sevilla
15/10/1994,1994-1995,Barcelona,Valencia
16/10/1994,1994-1995,Betis,Compostela
16/10/1994,1994-1995,Albacete,Sporting de Gijón
16/10/1994,1994-1995,Logroñés,Racing de Santander
16/10/1994,1994-1995,Oviedo,Real Sociedad
16/10/1994,1994-1995,Valladolid,Tenerife
16/10/1994,1994-1995,Celta de Vigo,Zaragoza
22/10/1994,1994-1995,Atlético de Madrid,Celta de Vigo
23/10/1994,1994-1995,Racing de Santander,Albacete
23/10/1994,1994-1995,Sporting de Gijón,Athletic Club
23/10/1994,1994-1995,Tenerife,Barcelona
23/10/1994,1994-1995,Zaragoza,Betis
23/10/1994,1994-1995,Valencia,Deportivo de La Coruña
23/10/1994,1994-1995,Español,Logroñés
23/10/1994,1994-1995,Compostela,Real Madrid
23/10/1994,1994-1995,Sevilla,Oviedo
23/10/1994,1994-1995,Real Sociedad,Valladolid
29/10/1994,1994-1995,Athletic Club,Racing de Santander
29/10/1994,1994-1995,Barcelona,Real Sociedad
29/10/1994,1994-1995,Deportivo de La Coruña,Tenerife
29/10/1994,1994-1995,Celta de Vigo,Valencia
29/10/1994,1994-1995,Real Madrid,Zaragoza
30/10/1994,1994-1995,Betis,Atlético de Madrid
30/10/1994,1994-1995,Logroñés,Compostela
30/10/1994,1994-1995,Albacete,Español
30/10/1994,1994-1995,Valladolid,Oviedo
30/10/1994,1994-1995,Sporting de Gijón,Sevilla
5/11/1994,1994-1995,Atlético de Madrid,Real Madrid
6/11/1994,1994-1995,Compostela,Albacete
6/11/1994,1994-1995,Español,Athletic Club
6/11/1994,1994-1995,Oviedo,Barcelona
6/11/1994,1994-1995,Valencia,Betis
6/11/1994,1994-1995,Tenerife,Celta de Vigo
6/11/1994,1994-1995,Real Sociedad,Deportivo de La Coruña
6/11/1994,1994-1995,Racing de Santander,Sporting de Gijón
6/11/1994,1994-1995,Zaragoza,Logroñés
6/11/1994,1994-1995,Sevilla,Valladolid
19/11/1994,1994-1995,Athletic Club,Compostela
19/11/1994,1994-1995,Deportivo de La Coruña,Oviedo
19/11/1994,1994-1995,Real Madrid,Valencia
19/11/1994,1994-1995,Barcelona,Valladolid
20/11/1994,1994-1995,Logroñés,Atlético de Madrid
20/11/1994,1994-1995,Sporting de Gijón,Español
20/11/1994,1994-1995,Celta de Vigo,Real Sociedad
20/11/1994,1994-1995,Racing de Santander,Sevilla
20/11/1994,1994-1995,Betis,Tenerife
20/11/1994,1994-1995,Albacete,Zaragoza
26/11/1994,1994-1995,Real Sociedad,Betis
27/11/1994,1994-1995,Atlético de Madrid,Albacete
27/11/1994,1994-1995,Zaragoza,Athletic Club
27/11/1994,1994-1995,Sevilla,Barcelona
27/11/1994,1994-1995,Oviedo,Celta de Vigo
27/11/1994,1994-1995,Valladolid,Deportivo de La Coruña
27/11/1994,1994-1995,Compostela,Sporting de Gijón
27/11/1994,1994-1995,Valencia,Logroñés
27/11/1994,1994-1995,Español,Racing de Santander
27/11/1994,1994-1995,Tenerife,Real Madrid
3/12/1994,1994-1995,Athletic Club,Atlético de Madrid
3/12/1994,1994-1995,Deportivo de La Coruña,Barcelona
3/12/1994,1994-1995,Real Madrid,Real Sociedad
3/12/1994,1994-1995,Albacete,Valencia
4/12/1994,1994-1995,Racing de Santander,Compostela
4/12/1994,1994-1995,Betis,Oviedo
4/12/1994,1994-1995,Español,Sevilla
4/12/1994,1994-1995,Logroñés,Tenerife
4/12/1994,1994-1995,Celta de Vigo,Valladolid
4/12/1994,1994-1995,Sporting de Gijón,Zaragoza
10/12/1994,1994-1995,Valencia,Athletic Club
11/12/1994,1994-1995,Tenerife,Albacete
11/12/1994,1994-1995,Valladolid,Betis
11/12/1994,1994-1995,Barcelona,Celta de Vigo
11/12/1994,1994-1995,Sevilla,Deportivo de La Coruña
11/12/1994,1994-1995,Compostela,Español
11/12/1994,1994-1995,Atlético de Madrid,Sporting de Gijón
11/12/1994,1994-1995,Real Sociedad,Logroñés
11/12/1994,1994-1995,Zaragoza,Racing de Santander
11/12/1994,1994-1995,Oviedo,Real Madrid
21/12/1994,1994-1995,Racing de Santander,Atlético de Madrid
21/12/1994,1994-1995,Betis,Barcelona
21/12/1994,1994-1995,Celta de Vigo,Deportivo de La Coruña
21/12/1994,1994-1995,Albacete,Real Sociedad
21/12/1994,1994-1995,Logroñés,Oviedo
21/12/1994,1994-1995,Compostela,Sevilla
21/12/1994,1994-1995,Athletic Club,Tenerife
21/12/1994,1994-1995,Sporting de Gijón,Valencia
21/12/1994,1994-1995,Español,Zaragoza
22/12/1994,1994-1995,Real Madrid,Valladolid
7/01/1995,1994-1995,Barcelona,Real Madrid
8/01/1995,1994-1995,Oviedo,Albacete
8/01/1995,1994-1995,Real Sociedad,Athletic Club
8/01/1995,1994-1995,Deportivo de La Coruña,Betis
8/01/1995,1994-1995,Sevilla,Celta de Vigo
8/01/1995,1994-1995,Zaragoza,Compostela
8/01/1995,1994-1995,Atlético de Madrid,Español
8/01/1995,1994-1995,Tenerife,Sporting de Gijón
8/01/1995,1994-1995,Valladolid,Logroñés
8/01/1995,1994-1995,Valencia,Racing de Santander
14/01/1995,1994-1995,Real Madrid,Deportivo de La Coruña
15/01/1995,1994-1995,Compostela,Atlético de Madrid
15/01/1995,1994-1995,Logroñés,Barcelona
15/01/1995,1994-1995,Betis,Celta de Vigo
15/01/1995,1994-1995,Sporting de Gijón,Real Sociedad
15/01/1995,1994-1995,Athletic Club,Oviedo
15/01/1995,1994-1995,Zaragoza,Sevilla
15/01/1995,1994-1995,Racing de Santander,Tenerife
15/01/1995,1994-1995,Español,Valencia
15/01/1995,1994-1995,Albacete,Valladolid
21/01/1995,1994-1995,Deportivo de La Coruña,Logroñés
22/01/1995,1994-1995,Barcelona,Albacete
22/01/1995,1994-1995,Valladolid,Athletic Club
22/01/1995,1994-1995,Valencia,Compostela
22/01/1995,1994-1995,Tenerife,Español
22/01/1995,1994-1995,Oviedo,Sporting de Gijón
22/01/1995,1994-1995,Real Sociedad,Racing de Santander
22/01/1995,1994-1995,Celta de Vigo,Real Madrid
22/01/1995,1994-1995,Betis,Sevilla
22/01/1995,1994-1995,Atlético de Madrid,Zaragoza
28/01/1995,1994-1995,Athletic Club,Barcelona
29/01/1995,1994-1995,Sevilla,Atlético de Madrid
29/01/1995,1994-1995,Real Madrid,Betis
29/01/1995,1994-1995,Logroñés,Celta de Vigo
29/01/1995,1994-1995,Albacete,Deportivo de La Coruña
29/01/1995,1994-1995,Español,Real Sociedad
29/01/1995,1994-1995,Racing de Santander,Oviedo
29/01/1995,1994-1995,Compostela,Tenerife
29/01/1995,1994-1995,Zaragoza,Valencia
29/01/1995,1994-1995,Sporting de Gijón,Valladolid
4/02/1995,1994-1995,Athletic Club,Deportivo de La Coruña
5/02/1995,1994-1995,Sporting de Gijón,Barcelona
5/02/1995,1994-1995,Logroñés,Betis
5/02/1995,1994-1995,Albacete,Celta de Vigo
5/02/1995,1994-1995,Compostela,Real Sociedad
5/02/1995,1994-1995,Sevilla,Real Madrid
5/02/1995,1994-1995,Español,Oviedo
5/02/1995,1994-1995,Zaragoza,Tenerife
5/02/1995,1994-1995,Atlético de Madrid,Valencia
5/02/1995,1994-1995,Racing de Santander,Valladolid
11/02/1995,1994-1995,Tenerife,Atlético de Madrid
11/02/1995,1994-1995,Barcelona,Racing de Santander
12/02/1995,1994-1995,Betis,Albacete
12/02/1995,1994-1995,Celta de Vigo,Athletic Club
12/02/1995,1994-1995,Oviedo,Compostela
12/02/1995,1994-1995,Valladolid,Español
12/02/1995,1994-1995,Deportivo de La Coruña,Sporting de Gijón
12/02/1995,1994-1995,Real Madrid,Logroñés
12/02/1995,1994-1995,Valencia,Sevilla
12/02/1995,1994-1995,Real Sociedad,Zaragoza
18/02/1995,1994-1995,Español,Barcelona
19/02/1995,1994-1995,Athletic Club,Betis
19/02/1995,1994-1995,Sporting de Gijón,Celta de Vigo
19/02/1995,1994-1995,Racing de Santander,Deportivo de La Coruña
19/02/1995,1994-1995,Sevilla,Logroñés
19/02/1995,1994-1995,Atlético de Madrid,Real Sociedad
19/02/1995,1994-1995,Albacete,Real Madrid
19/02/1995,1994-1995,Zaragoza,Oviedo
19/02/1995,1994-1995,Valencia,Tenerife
19/02/1995,1994-1995,Compostela,Valladolid
25/02/1995,1994-1995,Barcelona,Compostela
25/02/1995,1994-1995,Betis,Sporting de Gijón
25/02/1995,1994-1995,Valladolid,Zaragoza
26/02/1995,1994-1995,Logroñés,Albacete
26/02/1995,1994-1995,Real Madrid,Athletic Club
26/02/1995,1994-1995,Oviedo,Atlético de Madrid
26/02/1995,1994-1995,Deportivo de La Coruña,Español
26/02/1995,1994-1995,Celta de Vigo,Racing de Santander
26/02/1995,1994-1995,Tenerife,Sevilla
26/02/1995,1994-1995,Real Sociedad,Valencia
4/03/1995,1994-1995,Valencia,Oviedo
5/03/1995,1994-1995,Sevilla,Albacete
5/03/1995,1994-1995,Zaragoza,Barcelona
5/03/1995,1994-1995,Racing de Santander,Betis
5/03/1995,1994-1995,Español,Celta de Vigo
5/03/1995,1994-1995,Compostela,Deportivo de La Coruña
5/03/1995,1994-1995,Athletic Club,Logroñés
5/03/1995,1994-1995,Tenerife,Real Sociedad
5/03/1995,1994-1995,Sporting de Gijón,Real Madrid
5/03/1995,1994-1995,Atlético de Madrid,Valladolid
11/03/1995,1994-1995,Barcelona,Atlético de Madrid
12/03/1995,1994-1995,Albacete,Athletic Club
12/03/1995,1994-1995,Celta de Vigo,Compostela
12/03/1995,1994-1995,Betis,Español
12/03/1995,1994-1995,Logroñés,Sporting de Gijón
12/03/1995,1994-1995,Real Madrid,Racing de Santander
12/03/1995,1994-1995,Real Sociedad,Sevilla
12/03/1995,1994-1995,Oviedo,Tenerife
12/03/1995,1994-1995,Valladolid,Valencia
12/03/1995,1994-1995,Deportivo de La Coruña,Zaragoza
18/03/1995,1994-1995,Sevilla,Athletic Club
18/03/1995,1994-1995,Atlético de Madrid,Deportivo de La Coruña
19/03/1995,1994-1995,Sporting de Gijón,Albacete
19/03/1995,1994-1995,Valencia,Barcelona
19/03/1995,1994-1995,Compostela,Betis
19/03/1995,1994-1995,Zaragoza,Celta de Vigo
19/03/1995,1994-1995,Racing de Santander,Logroñés
19/03/1995,1994-1995,Español,Real Madrid
19/03/1995,1994-1995,Real Sociedad,Oviedo
19/03/1995,1994-1995,Tenerife,Valladolid
1/04/1995,1994-1995,Deportivo de La Coruña,Valencia
1/04/1995,1994-1995,Betis,Zaragoza
2/04/1995,1994-1995,Celta de Vigo,Atlético de Madrid
2/04/1995,1994-1995,Real Madrid,Compostela
2/04/1995,1994-1995,Logroñés,Español
2/04/1995,1994-1995,Athletic Club,Sporting de Gijón
2/04/1995,1994-1995,Albacete,Racing de Santander
2/04/1995,1994-1995,Valladolid,Real Sociedad
2/04/1995,1994-1995,Oviedo,Sevilla
2/04/1995,1994-1995,Barcelona,Tenerife
8/04/1995,1994-1995,Atlético de Madrid,Betis
9/04/1995,1994-1995,Español,Albacete
9/04/1995,1994-1995,Racing de Santander,Athletic Club
9/04/1995,1994-1995,Real Sociedad,Barcelona
9/04/1995,1994-1995,Valencia,Celta de Vigo
9/04/1995,1994-1995,Tenerife,Deportivo de La Coruña
9/04/1995,1994-1995,Sevilla,Sporting de Gijón
9/04/1995,1994-1995,Compostela,Logroñés
9/04/1995,1994-1995,Zaragoza,Real Madrid
9/04/1995,1994-1995,Oviedo,Valladolid
15/04/1995,1994-1995,Real Madrid,Atlético de Madrid
15/04/1995,1994-1995,Logroñés,Zaragoza
16/04/1995,1994-1995,Albacete,Compostela
16/04/1995,1994-1995,Athletic Club,Español
16/04/1995,1994-1995,Sporting de Gijón,Racing de Santander
16/04/1995,1994-1995,Deportivo de La Coruña,Real Sociedad
16/04/1995,1994-1995,Barcelona,Oviedo
16/04/1995,1994-1995,Valladolid,Sevilla
16/04/1995,1994-1995,Celta de Vigo,Tenerife
16/04/1995,1994-1995,Betis,Valencia
22/04/1995,1994-1995,Valencia,Real Madrid
23/04/1995,1994-1995,Zaragoza,Albacete
23/04/1995,1994-1995,Compostela,Athletic Club
23/04/1995,1994-1995,Valladolid,Barcelona
23/04/1995,1994-1995,Tenerife,Betis
23/04/1995,1994-1995,Real Sociedad,Celta de Vigo
23/04/1995,1994-1995,Oviedo,Deportivo de La Coruña
23/04/1995,1994-1995,Español,Sporting de Gijón
23/04/1995,1994-1995,Atlético de Madrid,Logroñés
23/04/1995,1994-1995,Sevilla,Racing de Santander
29/04/1995,1994-1995,Athletic Club,Zaragoza
30/04/1995,1994-1995,Albacete,Atlético de Madrid
30/04/1995,1994-1995,Sporting de Gijón,Compostela
30/04/1995,1994-1995,Racing de Santander,Español
30/04/1995,1994-1995,Betis,Real Sociedad
30/04/1995,1994-1995,Celta de Vigo,Oviedo
30/04/1995,1994-1995,Barcelona,Sevilla
30/04/1995,1994-1995,Real Madrid,Tenerife
30/04/1995,1994-1995,Logroñés,Valencia
30/04/1995,1994-1995,Deportivo de La Coruña,Valladolid
6/05/1995,1994-1995,Barcelona,Deportivo de La Coruña
6/05/1995,1994-1995,Zaragoza,Sporting de Gijón
7/05/1995,1994-1995,Valencia,Albacete
7/05/1995,1994-1995,Atlético de Madrid,Athletic Club
7/05/1995,1994-1995,Oviedo,Betis
7/05/1995,1994-1995,Valladolid,Celta de Vigo
7/05/1995,1994-1995,Sevilla,Español
7/05/1995,1994-1995,Tenerife,Logroñés
7/05/1995,1994-1995,Compostela,Racing de Santander
7/05/1995,1994-1995,Real Sociedad,Real Madrid
13/05/1995,1994-1995,Deportivo de La Coruña,Sevilla
13/05/1995,1994-1995,Athletic Club,Valencia
14/05/1995,1994-1995,Sporting de Gijón,Atlético de Madrid
14/05/1995,1994-1995,Celta de Vigo,Barcelona
14/05/1995,1994-1995,Español,Compostela
14/05/1995,1994-1995,Logroñés,Real Sociedad
14/05/1995,1994-1995,Real Madrid,Oviedo
14/05/1995,1994-1995,Albacete,Tenerife
14/05/1995,1994-1995,Betis,Valladolid
14/05/1995,1994-1995,Racing de Santander,Zaragoza
20/05/1995,1994-1995,Zaragoza,Español
21/05/1995,1994-1995,Real Sociedad,Albacete
21/05/1995,1994-1995,Tenerife,Athletic Club
21/05/1995,1994-1995,Barcelona,Betis
21/05/1995,1994-1995,Deportivo de La Coruña,Celta de Vigo
21/05/1995,1994-1995,Sevilla,Compostela
21/05/1995,1994-1995,Valencia,Sporting de Gijón
21/05/1995,1994-1995,Oviedo,Logroñés
21/05/1995,1994-1995,Atlético de Madrid,Racing de Santander
21/05/1995,1994-1995,Valladolid,Real Madrid
27/05/1995,1994-1995,Real Madrid,Barcelona
27/05/1995,1994-1995,Betis,Deportivo de La Coruña
27/05/1995,1994-1995,Albacete,Oviedo
27/05/1995,1994-1995,Sporting de Gijón,Tenerife
27/05/1995,1994-1995,Racing de Santander,Valencia
28/05/1995,1994-1995,Español,Atlético de Madrid
28/05/1995,1994-1995,Athletic Club,Real Sociedad
28/05/1995,1994-1995,Celta de Vigo,Sevilla
28/05/1995,1994-1995,Logroñés,Valladolid
28/05/1995,1994-1995,Compostela,Zaragoza
3/06/1995,1994-1995,Valencia,Español
3/06/1995,1994-1995,Deportivo de La Coruña,Real Madrid
4/06/1995,1994-1995,Valladolid,Albacete
4/06/1995,1994-1995,Oviedo,Athletic Club
4/06/1995,1994-1995,Celta de Vigo,Betis
4/06/1995,1994-1995,Atlético de Madrid,Compostela
4/06/1995,1994-1995,Real Sociedad,Sporting de Gijón
4/06/1995,1994-1995,Barcelona,Logroñés
4/06/1995,1994-1995,Tenerife,Racing de Santander
4/06/1995,1994-1995,Sevilla,Zaragoza
10/06/1995,1994-1995,Albacete,Barcelona
10/06/1995,1994-1995,Real Madrid,Celta de Vigo
10/06/1995,1994-1995,Logroñés,Deportivo de La Coruña
10/06/1995,1994-1995,Compostela,Valencia
11/06/1995,1994-1995,Zaragoza,Atlético de Madrid
11/06/1995,1994-1995,Sevilla,Betis
11/06/1995,1994-1995,Racing de Santander,Real Sociedad
11/06/1995,1994-1995,Sporting de Gijón,Oviedo
11/06/1995,1994-1995,Español,Tenerife
11/06/1995,1994-1995,Athletic Club,Valladolid
2/09/1995,1995-1996,Valencia,Deportivo de La Coruña
2/09/1995,1995-1996,Albacete,Sporting de Gijón
3/09/1995,1995-1996,Racing de Santander,Athletic Club
3/09/1995,1995-1996,Real Sociedad,Atlético de Madrid
3/09/1995,1995-1996,Compostela,Celta de Vigo
3/09/1995,1995-1996,Salamanca,Espanyol
3/09/1995,1995-1996,Betis,Mérida
3/09/1995,1995-1996,Real Madrid,Rayo Vallecano
3/09/1995,1995-1996,Tenerife,Sevilla
3/09/1995,1995-1996,Barcelona,Valladolid
3/09/1995,1995-1996,Oviedo,Zaragoza
9/09/1995,1995-1996,Sevilla,Albacete
9/09/1995,1995-1996,Mérida,Barcelona
9/09/1995,1995-1996,Zaragoza,Betis
9/09/1995,1995-1996,Athletic Club,Real Madrid
10/09/1995,1995-1996,Deportivo de La Coruña,Compostela
10/09/1995,1995-1996,Atlético de Madrid,Racing de Santander
10/09/1995,1995-1996,Sporting de Gijón,Real Sociedad
10/09/1995,1995-1996,Rayo Vallecano,Oviedo
10/09/1995,1995-1996,Celta de Vigo,Salamanca
10/09/1995,1995-1996,Espanyol,Tenerife
10/09/1995,1995-1996,Valladolid,Valencia
16/09/1995,1995-1996,Atlético de Madrid,Athletic Club
16/09/1995,1995-1996,Compostela,Valladolid
17/09/1995,1995-1996,Tenerife,Celta de Vigo
17/09/1995,1995-1996,Salamanca,Deportivo de La Coruña
17/09/1995,1995-1996,Albacete,Espanyol
17/09/1995,1995-1996,Racing de Santander,Sporting de Gijón
17/09/1995,1995-1996,Valencia,Mérida
17/09/1995,1995-1996,Betis,Rayo Vallecano
17/09/1995,1995-1996,Oviedo,Real Madrid
17/09/1995,1995-1996,Real Sociedad,Sevilla
17/09/1995,1995-1996,Barcelona,Zaragoza
23/09/1995,1995-1996,Rayo Vallecano,Barcelona
23/09/1995,1995-1996,Real Madrid,Betis
23/09/1995,1995-1996,Sevilla,Racing de Santander
24/09/1995,1995-1996,Celta de Vigo,Albacete
24/09/1995,1995-1996,Sporting de Gijón,Atlético de Madrid
24/09/1995,1995-1996,Mérida,Compostela
24/09/1995,1995-1996,Espanyol,Real Sociedad
24/09/1995,1995-1996,Athletic Club,Oviedo
24/09/1995,1995-1996,Valladolid,Salamanca
24/09/1995,1995-1996,Deportivo de La Coruña,Tenerife
24/09/1995,1995-1996,Zaragoza,Valencia
30/09/1995,1995-1996,Sporting de Gijón,Athletic Club
30/09/1995,1995-1996,Barcelona,Real Madrid
1/10/1995,1995-1996,Real Sociedad,Celta de Vigo
1/10/1995,1995-1996,Albacete,Deportivo de La Coruña
1/10/1995,1995-1996,Racing de Santander,Espanyol
1/10/1995,1995-1996,Salamanca,Mérida
1/10/1995,1995-1996,Valencia,Rayo Vallecano
1/10/1995,1995-1996,Betis,Oviedo
1/10/1995,1995-1996,Atlético de Madrid,Sevilla
1/10/1995,1995-1996,Tenerife,Valladolid
1/10/1995,1995-1996,Compostela,Zaragoza
4/10/1995,1995-1996,Valladolid,Albacete
4/10/1995,1995-1996,Oviedo,Barcelona
4/10/1995,1995-1996,Athletic Club,Betis
4/10/1995,1995-1996,Rayo Vallecano,Compostela
4/10/1995,1995-1996,Sevilla,Sporting de Gijón
4/10/1995,1995-1996,Celta de Vigo,Racing de Santander
4/10/1995,1995-1996,Deportivo de La Coruña,Real Sociedad
4/10/1995,1995-1996,Zaragoza,Salamanca
4/10/1995,1995-1996,Mérida,Tenerife
4/10/1995,1995-1996,Real Madrid,Valencia
5/10/1995,1995-1996,Espanyol,Atlético de Madrid
7/10/1995,1995-1996,Barcelona,Betis
8/10/1995,1995-1996,Sevilla,Athletic Club
8/10/1995,1995-1996,Atlético de Madrid,Celta de Vigo
8/10/1995,1995-1996,Racing de Santander,Deportivo de La Coruña
8/10/1995,1995-1996,Sporting de Gijón,Espanyol
8/10/1995,1995-1996,Albacete,Mérida
8/10/1995,1995-1996,Salamanca,Rayo Vallecano
8/10/1995,1995-1996,Compostela,Real Madrid
8/10/1995,1995-1996,Valencia,Oviedo
8/10/1995,1995-1996,Real Sociedad,Valladolid
8/10/1995,1995-1996,Tenerife,Zaragoza
14/10/1995,1995-1996,Deportivo de La Coruña,Atlético de Madrid
14/10/1995,1995-1996,Athletic Club,Barcelona
14/10/1995,1995-1996,Espanyol,Sevilla
14/10/1995,1995-1996,Betis,Valencia
15/10/1995,1995-1996,Zaragoza,Albacete
15/10/1995,1995-1996,Oviedo,Compostela
15/10/1995,1995-1996,Celta de Vigo,Sporting de Gijón
15/10/1995,1995-1996,Valladolid,Racing de Santander
15/10/1995,1995-1996,Mérida,Real Sociedad
15/10/1995,1995-1996,Real Madrid,Salamanca
15/10/1995,1995-1996,Rayo Vallecano,Tenerife
21/10/1995,1995-1996,Atlético de Madrid,Valladolid
22/10/1995,1995-1996,Espanyol,Athletic Club
22/10/1995,1995-1996,Valencia,Barcelona
