Fecha,Temporada,Equipo1,Equipo2
8/03/1981,1980-1981,Real Sociedad,Real Madrid
8/03/1981,1980-1981,Valencia,Athletic Club
15/03/1981,1980-1981,AD Almería,Las Palmas
15/03/1981,1980-1981,Athletic Club,Osasuna
15/03/1981,1980-1981,Español,Atlético de Madrid
15/03/1981,1980-1981,Murcia,Sporting de Gijón
15/03/1981,1980-1981,Real Madrid,Betis
15/03/1981,1980-1981,Salamanca,Barcelona
15/03/1981,1980-1981,Sevilla,Valencia
15/03/1981,1980-1981,Valladolid,Real Sociedad
15/03/1981,1980-1981,Zaragoza,Hércules
21/03/1981,1980-1981,Las Palmas,Athletic Club
22/03/1981,1980-1981,Atlético de Madrid,Salamanca
22/03/1981,1980-1981,Barcelona,Zaragoza
22/03/1981,1980-1981,Betis,Valladolid
22/03/1981,1980-1981,Sporting de Gijón,Español
22/03/1981,1980-1981,Hércules,Real Madrid
22/03/1981,1980-1981,Osasuna,Sevilla
22/03/1981,1980-1981,Real Sociedad,AD Almería
22/03/1981,1980-1981,Valencia,Murcia
29/03/1981,1980-1981,AD Almería,Betis
29/03/1981,1980-1981,Athletic Club,Real Sociedad
29/03/1981,1980-1981,Español,Valencia
29/03/1981,1980-1981,Sporting de Gijón,Atlético de Madrid
29/03/1981,1980-1981,Murcia,Osasuna
29/03/1981,1980-1981,Real Madrid,Barcelona
29/03/1981,1980-1981,Sevilla,Las Palmas
29/03/1981,1980-1981,Valladolid,Hércules
29/03/1981,1980-1981,Zaragoza,Salamanca
4/04/1981,1980-1981,Las Palmas,Murcia
4/04/1981,1980-1981,Salamanca,Real Madrid
5/04/1981,1980-1981,Atlético de Madrid,Zaragoza
5/04/1981,1980-1981,Barcelona,Valladolid
5/04/1981,1980-1981,Betis,Athletic Club
5/04/1981,1980-1981,Hércules,AD Almería
5/04/1981,1980-1981,Osasuna,Español
5/04/1981,1980-1981,Real Sociedad,Sevilla
5/04/1981,1980-1981,Valencia,Sporting de Gijón
12/04/1981,1980-1981,AD Almería,Barcelona
12/04/1981,1980-1981,Athletic Club,Hércules
12/04/1981,1980-1981,Español,Las Palmas
12/04/1981,1980-1981,Sporting de Gijón,Osasuna
12/04/1981,1980-1981,Murcia,Real Sociedad
12/04/1981,1980-1981,Real Madrid,Zaragoza
12/04/1981,1980-1981,Sevilla,Betis
12/04/1981,1980-1981,Valencia,Atlético de Madrid
12/04/1981,1980-1981,Valladolid,Salamanca
19/04/1981,1980-1981,Barcelona,Athletic Club
19/04/1981,1980-1981,Betis,Murcia
19/04/1981,1980-1981,Hércules,Sevilla
19/04/1981,1980-1981,Las Palmas,Sporting de Gijón
19/04/1981,1980-1981,Osasuna,Valencia
19/04/1981,1980-1981,Real Sociedad,Español
19/04/1981,1980-1981,Real Madrid,Atlético de Madrid
19/04/1981,1980-1981,Salamanca,AD Almería
19/04/1981,1980-1981,Zaragoza,Valladolid
19/09/1981,1981-1982,Atlético de Madrid,Athletic Club
20/09/1981,1981-1982,Barcelona,Cádiz
20/09/1981,1981-1982,Castellón,Las Palmas
20/09/1981,1981-1982,Hércules,Español
20/09/1981,1981-1982,Racing de Santander,Betis
20/09/1981,1981-1982,Real Sociedad,Real Madrid
20/09/1981,1981-1982,Sevilla,Osasuna
20/09/1981,1981-1982,Valladolid,Sporting de Gijón
20/09/1981,1981-1982,Zaragoza,Valencia
26/09/1981,1981-1982,Athletic Club,Sevilla
26/09/1981,1981-1982,Las Palmas,Barcelona
26/09/1981,1981-1982,Real Madrid,Atlético de Madrid
26/09/1981,1981-1982,Valencia,Valladolid
27/09/1981,1981-1982,Betis,Real Sociedad
27/09/1981,1981-1982,Cádiz,Racing de Santander
27/09/1981,1981-1982,Español,Zaragoza
27/09/1981,1981-1982,Sporting de Gijón,Castellón
27/09/1981,1981-1982,Osasuna,Hércules
3/10/1981,1981-1982,Barcelona,Sporting de Gijón
4/10/1981,1981-1982,Atlético de Madrid,Betis
4/10/1981,1981-1982,Hércules,Athletic Club
4/10/1981,1981-1982,Racing de Santander,Las Palmas
4/10/1981,1981-1982,Real Sociedad,Cádiz
4/10/1981,1981-1982,Sevilla,Real Madrid
4/10/1981,1981-1982,Valencia,Español
4/10/1981,1981-1982,Valladolid,Castellón
4/10/1981,1981-1982,Zaragoza,Osasuna
7/10/1981,1981-1982,Betis,Sevilla
7/10/1981,1981-1982,Cádiz,Atlético de Madrid
7/10/1981,1981-1982,Castellón,Barcelona
7/10/1981,1981-1982,Español,Valladolid
7/10/1981,1981-1982,Sporting de Gijón,Racing de Santander
7/10/1981,1981-1982,Las Palmas,Real Sociedad
7/10/1981,1981-1982,Osasuna,Valencia
7/10/1981,1981-1982,Real Madrid,Hércules
7/10/1981,1981-1982,Zaragoza,Athletic Club
10/10/1981,1981-1982,Hércules,Betis
11/10/1981,1981-1982,Atlético de Madrid,Las Palmas
11/10/1981,1981-1982,Español,Osasuna
11/10/1981,1981-1982,Racing de Santander,Castellón
11/10/1981,1981-1982,Real Sociedad,Sporting de Gijón
11/10/1981,1981-1982,Sevilla,Cádiz
11/10/1981,1981-1982,Valencia,Athletic Club
11/10/1981,1981-1982,Valladolid,Barcelona
11/10/1981,1981-1982,Zaragoza,Real Madrid
17/10/1981,1981-1982,Barcelona,Racing de Santander
17/10/1981,1981-1982,Las Palmas,Sevilla
17/10/1981,1981-1982,Real Madrid,Valencia
18/10/1981,1981-1982,Athletic Club,Español
18/10/1981,1981-1982,Betis,Zaragoza
18/10/1981,1981-1982,Cádiz,Hércules
18/10/1981,1981-1982,Castellón,Real Sociedad
18/10/1981,1981-1982,Sporting de Gijón,Atlético de Madrid
18/10/1981,1981-1982,Osasuna,Valladolid
24/10/1981,1981-1982,Real Sociedad,Barcelona
25/10/1981,1981-1982,Atlético de Madrid,Castellón
25/10/1981,1981-1982,Español,Real Madrid
25/10/1981,1981-1982,Hércules,Las Palmas
25/10/1981,1981-1982,Osasuna,Athletic Club
25/10/1981,1981-1982,Sevilla,Sporting de Gijón
25/10/1981,1981-1982,Valencia,Betis
25/10/1981,1981-1982,Valladolid,Racing de Santander
25/10/1981,1981-1982,Zaragoza,Cádiz
31/10/1981,1981-1982,Barcelona,Atlético de Madrid
31/10/1981,1981-1982,Las Palmas,Zaragoza
31/10/1981,1981-1982,Real Madrid,Osasuna
1/11/1981,1981-1982,Athletic Club,Valladolid
1/11/1981,1981-1982,Betis,Español
1/11/1981,1981-1982,Cádiz,Valencia
1/11/1981,1981-1982,Castellón,Sevilla
1/11/1981,1981-1982,Sporting de Gijón,Hércules
1/11/1981,1981-1982,Racing de Santander,Real Sociedad
7/11/1981,1981-1982,Athletic Club,Real Madrid
8/11/1981,1981-1982,Atlético de Madrid,Racing de Santander
8/11/1981,1981-1982,Español,Cádiz
8/11/1981,1981-1982,Hércules,Castellón
8/11/1981,1981-1982,Osasuna,Betis
8/11/1981,1981-1982,Sevilla,Barcelona
8/11/1981,1981-1982,Valencia,Las Palmas
8/11/1981,1981-1982,Valladolid,Real Sociedad
8/11/1981,1981-1982,Zaragoza,Sporting de Gijón
11/11/1981,1981-1982,Barcelona,Hércules
11/11/1981,1981-1982,Betis,Athletic Club
11/11/1981,1981-1982,Cádiz,Osasuna
11/11/1981,1981-1982,Castellón,Zaragoza
11/11/1981,1981-1982,Sporting de Gijón,Valencia
11/11/1981,1981-1982,Las Palmas,Español
11/11/1981,1981-1982,Racing de Santander,Sevilla
11/11/1981,1981-1982,Real Sociedad,Atlético de Madrid
11/11/1981,1981-1982,Real Madrid,Valladolid
14/11/1981,1981-1982,Español,Sporting de Gijón
15/11/1981,1981-1982,Athletic Club,Cádiz
15/11/1981,1981-1982,Hércules,Racing de Santander
15/11/1981,1981-1982,Osasuna,Las Palmas
15/11/1981,1981-1982,Real Madrid,Betis
15/11/1981,1981-1982,Sevilla,Real Sociedad
15/11/1981,1981-1982,Valencia,Castellón
15/11/1981,1981-1982,Valladolid,Atlético de Madrid
15/11/1981,1981-1982,Zaragoza,Barcelona
21/11/1981,1981-1982,Las Palmas,Athletic Club
22/11/1981,1981-1982,Atlético de Madrid,Sevilla
22/11/1981,1981-1982,Barcelona,Valencia
22/11/1981,1981-1982,Betis,Valladolid
22/11/1981,1981-1982,Cádiz,Real Madrid
22/11/1981,1981-1982,Castellón,Español
22/11/1981,1981-1982,Sporting de Gijón,Osasuna
22/11/1981,1981-1982,Racing de Santander,Zaragoza
22/11/1981,1981-1982,Real Sociedad,Hércules
28/11/1981,1981-1982,Zaragoza,Real Sociedad
29/11/1981,1981-1982,Athletic Club,Sporting de Gijón
29/11/1981,1981-1982,Betis,Cádiz
29/11/1981,1981-1982,Español,Barcelona
29/11/1981,1981-1982,Hércules,Atlético de Madrid
29/11/1981,1981-1982,Osasuna,Castellón
29/11/1981,1981-1982,Real Madrid,Las Palmas
29/11/1981,1981-1982,Valencia,Racing de Santander
29/11/1981,1981-1982,Valladolid,Sevilla
5/12/1981,1981-1982,Las Palmas,Betis
6/12/1981,1981-1982,Atlético de Madrid,Zaragoza
6/12/1981,1981-1982,Barcelona,Osasuna
6/12/1981,1981-1982,Cádiz,Valladolid
6/12/1981,1981-1982,Castellón,Athletic Club
6/12/1981,1981-1982,Sporting de Gijón,Real Madrid
6/12/1981,1981-1982,Racing de Santander,Español
6/12/1981,1981-1982,Real Sociedad,Valencia
6/12/1981,1981-1982,Sevilla,Hércules
12/12/1981,1981-1982,Valencia,Atlético de Madrid
13/12/1981,1981-1982,Athletic Club,Barcelona
13/12/1981,1981-1982,Betis,Sporting de Gijón
13/12/1981,1981-1982,Cádiz,Las Palmas
13/12/1981,1981-1982,Español,Real Sociedad
13/12/1981,1981-1982,Osasuna,Racing de Santander
13/12/1981,1981-1982,Real Madrid,Castellón
13/12/1981,1981-1982,Valladolid,Hércules
13/12/1981,1981-1982,Zaragoza,Sevilla
19/12/1981,1981-1982,Castellón,Betis
20/12/1981,1981-1982,Atlético de Madrid,Español
20/12/1981,1981-1982,Barcelona,Real Madrid
20/12/1981,1981-1982,Sporting de Gijón,Cádiz
20/12/1981,1981-1982,Hércules,Zaragoza
20/12/1981,1981-1982,Racing de Santander,Athletic Club
20/12/1981,1981-1982,Real Sociedad,Osasuna
20/12/1981,1981-1982,Sevilla,Valencia
20/12/1981,1981-1982,Valladolid,Las Palmas
27/12/1981,1981-1982,Athletic Club,Real Sociedad
27/12/1981,1981-1982,Betis,Barcelona
27/12/1981,1981-1982,Cádiz,Castellón
27/12/1981,1981-1982,Español,Sevilla
27/12/1981,1981-1982,Las Palmas,Sporting de Gijón
27/12/1981,1981-1982,Osasuna,Atlético de Madrid
27/12/1981,1981-1982,Real Madrid,Racing de Santander
27/12/1981,1981-1982,Valencia,Hércules
27/12/1981,1981-1982,Zaragoza,Valladolid
2/01/1982,1981-1982,Real Madrid,Real Sociedad
3/01/1982,1981-1982,Athletic Club,Atlético de Madrid
3/01/1982,1981-1982,Betis,Racing de Santander
3/01/1982,1981-1982,Cádiz,Barcelona
3/01/1982,1981-1982,Español,Hércules
3/01/1982,1981-1982,Sporting de Gijón,Valladolid
3/01/1982,1981-1982,Las Palmas,Castellón
3/01/1982,1981-1982,Osasuna,Sevilla
3/01/1982,1981-1982,Valencia,Zaragoza
9/01/1982,1981-1982,Sevilla,Athletic Club
10/01/1982,1981-1982,Atlético de Madrid,Real Madrid
10/01/1982,1981-1982,Barcelona,Las Palmas
10/01/1982,1981-1982,Castellón,Sporting de Gijón
10/01/1982,1981-1982,Hércules,Osasuna
10/01/1982,1981-1982,Racing de Santander,Cádiz
10/01/1982,1981-1982,Real Sociedad,Betis
10/01/1982,1981-1982,Valladolid,Valencia
10/01/1982,1981-1982,Zaragoza,Español
16/01/1982,1981-1982,Sporting de Gijón,Barcelona
17/01/1982,1981-1982,Athletic Club,Hércules
17/01/1982,1981-1982,Betis,Atlético de Madrid
17/01/1982,1981-1982,Cádiz,Real Sociedad
17/01/1982,1981-1982,Castellón,Valladolid
17/01/1982,1981-1982,Español,Valencia
17/01/1982,1981-1982,Las Palmas,Racing de Santander
17/01/1982,1981-1982,Osasuna,Zaragoza
17/01/1982,1981-1982,Real Madrid,Sevilla
24/01/1982,1981-1982,Athletic Club,Zaragoza
24/01/1982,1981-1982,Atlético de Madrid,Cádiz
24/01/1982,1981-1982,Barcelona,Castellón
24/01/1982,1981-1982,Hércules,Real Madrid
24/01/1982,1981-1982,Racing de Santander,Sporting de Gijón
24/01/1982,1981-1982,Real Sociedad,Las Palmas
24/01/1982,1981-1982,Sevilla,Betis
24/01/1982,1981-1982,Valencia,Osasuna
24/01/1982,1981-1982,Valladolid,Español
30/01/1982,1981-1982,Las Palmas,Atlético de Madrid
31/01/1982,1981-1982,Athletic Club,Valencia
31/01/1982,1981-1982,Barcelona,Valladolid
31/01/1982,1981-1982,Betis,Hércules
31/01/1982,1981-1982,Cádiz,Sevilla
31/01/1982,1981-1982,Castellón,Racing de Santander
31/01/1982,1981-1982,Sporting de Gijón,Real Sociedad
31/01/1982,1981-1982,Osasuna,Español
31/01/1982,1981-1982,Real Madrid,Zaragoza
7/02/1982,1981-1982,Atlético de Madrid,Sporting de Gijón
7/02/1982,1981-1982,Español,Athletic Club
7/02/1982,1981-1982,Hércules,Cádiz
7/02/1982,1981-1982,Racing de Santander,Barcelona
7/02/1982,1981-1982,Real Sociedad,Castellón
7/02/1982,1981-1982,Sevilla,Las Palmas
7/02/1982,1981-1982,Valencia,Real Madrid
7/02/1982,1981-1982,Valladolid,Osasuna
7/02/1982,1981-1982,Zaragoza,Betis
13/02/1982,1981-1982,Athletic Club,Osasuna
13/02/1982,1981-1982,Betis,Valencia
14/02/1982,1981-1982,Barcelona,Real Sociedad
14/02/1982,1981-1982,Cádiz,Zaragoza
14/02/1982,1981-1982,Castellón,Atlético de Madrid
14/02/1982,1981-1982,Sporting de Gijón,Sevilla
14/02/1982,1981-1982,Las Palmas,Hércules
14/02/1982,1981-1982,Racing de Santander,Valladolid
14/02/1982,1981-1982,Real Madrid,Español
20/02/1982,1981-1982,Valladolid,Athletic Club
21/02/1982,1981-1982,Atlético de Madrid,Barcelona
21/02/1982,1981-1982,Español,Betis
21/02/1982,1981-1982,Hércules,Sporting de Gijón
21/02/1982,1981-1982,Osasuna,Real Madrid
21/02/1982,1981-1982,Real Sociedad,Racing de Santander
21/02/1982,1981-1982,Sevilla,Castellón
21/02/1982,1981-1982,Valencia,Cádiz
21/02/1982,1981-1982,Zaragoza,Las Palmas
27/02/1982,1981-1982,Cádiz,Español
28/02/1982,1981-1982,Barcelona,Sevilla
28/02/1982,1981-1982,Betis,Osasuna
28/02/1982,1981-1982,Castellón,Hércules
28/02/1982,1981-1982,Sporting de Gijón,Zaragoza
28/02/1982,1981-1982,Las Palmas,Valencia
28/02/1982,1981-1982,Racing de Santander,Atlético de Madrid
28/02/1982,1981-1982,Real Sociedad,Valladolid
28/02/1982,1981-1982,Real Madrid,Athletic Club
7/03/1982,1981-1982,Athletic Club,Betis
7/03/1982,1981-1982,Atlético de Madrid,Real Sociedad
7/03/1982,1981-1982,Español,Las Palmas
7/03/1982,1981-1982,Hércules,Barcelona
7/03/1982,1981-1982,Osasuna,Cádiz
7/03/1982,1981-1982,Sevilla,Racing de Santander
7/03/1982,1981-1982,Valencia,Sporting de Gijón
7/03/1982,1981-1982,Valladolid,Real Madrid
7/03/1982,1981-1982,Zaragoza,Castellón
13/03/1982,1981-1982,Barcelona,Zaragoza
13/03/1982,1981-1982,Castellón,Valencia
13/03/1982,1981-1982,Las Palmas,Osasuna
14/03/1982,1981-1982,Atlético de Madrid,Valladolid
14/03/1982,1981-1982,Betis,Real Madrid
14/03/1982,1981-1982,Cádiz,Athletic Club
14/03/1982,1981-1982,Sporting de Gijón,Español
14/03/1982,1981-1982,Racing de Santander,Hércules
14/03/1982,1981-1982,Real Sociedad,Sevilla
20/03/1982,1981-1982,Athletic Club,Las Palmas
21/03/1982,1981-1982,Español,Castellón
21/03/1982,1981-1982,Hércules,Real Sociedad
21/03/1982,1981-1982,Osasuna,Sporting de Gijón
21/03/1982,1981-1982,Real Madrid,Cádiz
21/03/1982,1981-1982,Sevilla,Atlético de Madrid
21/03/1982,1981-1982,Valencia,Barcelona
21/03/1982,1981-1982,Valladolid,Betis
21/03/1982,1981-1982,Zaragoza,Racing de Santander
27/03/1982,1981-1982,Racing de Santander,Valencia
27/03/1982,1981-1982,Real Sociedad,Zaragoza
28/03/1982,1981-1982,Atlético de Madrid,Hércules
28/03/1982,1981-1982,Barcelona,Español
28/03/1982,1981-1982,Cádiz,Betis
28/03/1982,1981-1982,Castellón,Osasuna
28/03/1982,1981-1982,Sporting de Gijón,Athletic Club
28/03/1982,1981-1982,Las Palmas,Real Madrid
28/03/1982,1981-1982,Sevilla,Valladolid
3/04/1982,1981-1982,Osasuna,Barcelona
4/04/1982,1981-1982,Athletic Club,Castellón
4/04/1982,1981-1982,Betis,Las Palmas
4/04/1982,1981-1982,Español,Racing de Santander
4/04/1982,1981-1982,Hércules,Sevilla
4/04/1982,1981-1982,Real Madrid,Sporting de Gijón
4/04/1982,1981-1982,Valencia,Real Sociedad
4/04/1982,1981-1982,Valladolid,Cádiz
4/04/1982,1981-1982,Zaragoza,Atlético de Madrid
11/04/1982,1981-1982,Atlético de Madrid,Valencia
11/04/1982,1981-1982,Barcelona,Athletic Club
11/04/1982,1981-1982,Castellón,Real Madrid
11/04/1982,1981-1982,Sporting de Gijón,Betis
11/04/1982,1981-1982,Hércules,Valladolid
11/04/1982,1981-1982,Las Palmas,Cádiz
11/04/1982,1981-1982,Racing de Santander,Osasuna
11/04/1982,1981-1982,Real Sociedad,Español
11/04/1982,1981-1982,Sevilla,Zaragoza
18/04/1982,1981-1982,Athletic Club,Racing de Santander
18/04/1982,1981-1982,Betis,Castellón
18/04/1982,1981-1982,Cádiz,Sporting de Gijón
18/04/1982,1981-1982,Español,Atlético de Madrid
18/04/1982,1981-1982,Las Palmas,Valladolid
18/04/1982,1981-1982,Osasuna,Real Sociedad
18/04/1982,1981-1982,Real Madrid,Barcelona
18/04/1982,1981-1982,Valencia,Sevilla
18/04/1982,1981-1982,Zaragoza,Hércules
4/09/1982,1982-1983,Español,Racing de Santander
4/09/1982,1982-1983,CD Málaga,Sporting de Gijón
4/09/1982,1982-1983,Real Sociedad,Las Palmas
4/09/1982,1982-1983,Valencia,Barcelona
5/09/1982,1982-1983,Atlético de Madrid,Salamanca
5/09/1982,1982-1983,Osasuna,Athletic Club
5/09/1982,1982-1983,Sevilla,Celta de Vigo
5/09/1982,1982-1983,Valladolid,Real Madrid
5/09/1982,1982-1983,Zaragoza,Betis
11/09/1982,1982-1983,Athletic Club,Valencia
11/09/1982,1982-1983,Barcelona,Valladolid
11/09/1982,1982-1983,Betis,Atlético de Madrid
11/09/1982,1982-1983,Sporting de Gijón,Real Sociedad
11/09/1982,1982-1983,Las Palmas,Osasuna
11/09/1982,1982-1983,Real Madrid,Sevilla
12/09/1982,1982-1983,Celta de Vigo,Zaragoza
12/09/1982,1982-1983,Racing de Santander,CD Málaga
12/09/1982,1982-1983,Salamanca,Español
18/09/1982,1982-1983,Zaragoza,Real Madrid
19/09/1982,1982-1983,Atlético de Madrid,Celta de Vigo
19/09/1982,1982-1983,Español,Betis
19/09/1982,1982-1983,Sporting de Gijón,Racing de Santander
19/09/1982,1982-1983,CD Málaga,Salamanca
19/09/1982,1982-1983,Real Sociedad,Osasuna
19/09/1982,1982-1983,Sevilla,Barcelona
19/09/1982,1982-1983,Valencia,Las Palmas
19/09/1982,1982-1983,Valladolid,Athletic Club
25/09/1982,1982-1983,Athletic Club,Sevilla
25/09/1982,1982-1983,Barcelona,Zaragoza
25/09/1982,1982-1983,Betis,CD Málaga
25/09/1982,1982-1983,Celta de Vigo,Español
25/09/1982,1982-1983,Las Palmas,Valladolid
26/09/1982,1982-1983,Osasuna,Valencia
26/09/1982,1982-1983,Racing de Santander,Real Sociedad
26/09/1982,1982-1983,Real Madrid,Atlético de Madrid
26/09/1982,1982-1983,Salamanca,Sporting de Gijón
2/10/1982,1982-1983,Atlético de Madrid,Barcelona
3/10/1982,1982-1983,Español,Real Madrid
3/10/1982,1982-1983,Sporting de Gijón,Betis
3/10/1982,1982-1983,CD Málaga,Celta de Vigo
3/10/1982,1982-1983,Racing de Santander,Salamanca
3/10/1982,1982-1983,Real Sociedad,Valencia
3/10/1982,1982-1983,Sevilla,Las Palmas
3/10/1982,1982-1983,Valladolid,Osasuna
3/10/1982,1982-1983,Zaragoza,Athletic Club
9/10/1982,1982-1983,Barcelona,Español
9/10/1982,1982-1983,Las Palmas,Zaragoza
10/10/1982,1982-1983,Athletic Club,Atlético de Madrid
10/10/1982,1982-1983,Betis,Racing de Santander
10/10/1982,1982-1983,Celta de Vigo,Sporting de Gijón
10/10/1982,1982-1983,Osasuna,Sevilla
10/10/1982,1982-1983,Real Madrid,CD Málaga
10/10/1982,1982-1983,Salamanca,Real Sociedad
10/10/1982,1982-1983,Valencia,Valladolid
16/10/1982,1982-1983,Sevilla,Valencia
17/10/1982,1982-1983,Atlético de Madrid,Las Palmas
17/10/1982,1982-1983,Español,Athletic Club
17/10/1982,1982-1983,Sporting de Gijón,Real Madrid
17/10/1982,1982-1983,CD Málaga,Barcelona
17/10/1982,1982-1983,Racing de Santander,Celta de Vigo
17/10/1982,1982-1983,Real Sociedad,Valladolid
17/10/1982,1982-1983,Salamanca,Betis
17/10/1982,1982-1983,Zaragoza,Osasuna
23/10/1982,1982-1983,Las Palmas,Español
24/10/1982,1982-1983,Athletic Club,CD Málaga
24/10/1982,1982-1983,Barcelona,Sporting de Gijón
24/10/1982,1982-1983,Betis,Real Sociedad
24/10/1982,1982-1983,Celta de Vigo,Salamanca
24/10/1982,1982-1983,Osasuna,Atlético de Madrid
24/10/1982,1982-1983,Real Madrid,Racing de Santander
24/10/1982,1982-1983,Valencia,Zaragoza
24/10/1982,1982-1983,Valladolid,Sevilla
30/10/1982,1982-1983,Racing de Santander,Barcelona
30/10/1982,1982-1983,Real Sociedad,Sevilla
31/10/1982,1982-1983,Atlético de Madrid,Valencia
31/10/1982,1982-1983,Betis,Celta de Vigo
31/10/1982,1982-1983,Español,Osasuna
31/10/1982,1982-1983,Sporting de Gijón,Athletic Club
31/10/1982,1982-1983,CD Málaga,Las Palmas
31/10/1982,1982-1983,Salamanca,Real Madrid
31/10/1982,1982-1983,Zaragoza,Valladolid
6/11/1982,1982-1983,Barcelona,Salamanca
6/11/1982,1982-1983,Celta de Vigo,Real Sociedad
7/11/1982,1982-1983,Athletic Club,Racing de Santander
7/11/1982,1982-1983,Las Palmas,Sporting de Gijón
7/11/1982,1982-1983,Osasuna,CD Málaga
7/11/1982,1982-1983,Real Madrid,Betis
7/11/1982,1982-1983,Sevilla,Zaragoza
7/11/1982,1982-1983,Valencia,Español
7/11/1982,1982-1983,Valladolid,Atlético de Madrid
10/11/1982,1982-1983,Atlético de Madrid,Sevilla
10/11/1982,1982-1983,Betis,Barcelona
10/11/1982,1982-1983,Celta de Vigo,Real Madrid
10/11/1982,1982-1983,Español,Valladolid
10/11/1982,1982-1983,Sporting de Gijón,Osasuna
10/11/1982,1982-1983,CD Málaga,Valencia
10/11/1982,1982-1983,Racing de Santander,Las Palmas
10/11/1982,1982-1983,Real Sociedad,Zaragoza
10/11/1982,1982-1983,Salamanca,Athletic Club
20/11/1982,1982-1983,Las Palmas,Salamanca
20/11/1982,1982-1983,Sevilla,Español
20/11/1982,1982-1983,Valencia,Sporting de Gijón
21/11/1982,1982-1983,Athletic Club,Betis
21/11/1982,1982-1983,Barcelona,Celta de Vigo
21/11/1982,1982-1983,Osasuna,Racing de Santander
21/11/1982,1982-1983,Real Madrid,Real Sociedad
21/11/1982,1982-1983,Valladolid,CD Málaga
21/11/1982,1982-1983,Zaragoza,Atlético de Madrid
27/11/1982,1982-1983,Real Madrid,Barcelona
28/11/1982,1982-1983,Betis,Las Palmas
28/11/1982,1982-1983,Celta de Vigo,Athletic Club
28/11/1982,1982-1983,Español,Zaragoza
28/11/1982,1982-1983,Sporting de Gijón,Valladolid
28/11/1982,1982-1983,CD Málaga,Sevilla
28/11/1982,1982-1983,Racing de Santander,Valencia
28/11/1982,1982-1983,Real Sociedad,Atlético de Madrid
28/11/1982,1982-1983,Salamanca,Osasuna
4/12/1982,1982-1983,Athletic Club,Real Madrid
5/12/1982,1982-1983,Atlético de Madrid,Español
5/12/1982,1982-1983,Barcelona,Real Sociedad
